ali535, 1, GENETIC V1, 216704.000000, 3600.174608
att532, 1, GENETIC V1, 29561.000000, 3599.833194
d1291, 1, GENETIC V1, 54477.000000, 3601.919424
d1655, 1, GENETIC V1, 67001.000000, 3603.693095
d2103, 1, GENETIC V1, 87535.000000, 3606.662336
d493, 1, GENETIC V1, 37196.000000, 3599.842880
d657, 1, GENETIC V1, 53035.000000, 3600.135565
fl1400, 1, GENETIC V1, 20584.000000, 3603.163903
fl1577, 1, GENETIC V1, 24211.000000, 3603.983696
fl3795, 1, GENETIC V1, 31048.000000, 3622.024011
fl417, 1, GENETIC V1, 12041.000000, 3599.728066
fnl4461, 1, GENETIC V1, 225425.000000, 3632.639776
gr431, 1, GENETIC V1, 183278.000000, 3600.389894
gr666, 1, GENETIC V1, 318071.000000, 3602.631555
nrw1379, 1, GENETIC V1, 62274.000000, 3602.532468
p654, 1, GENETIC V1, 35338.000000, 3599.679562
pcb1173, 1, GENETIC V1, 62025.000000, 3601.151486
pcb3038, 1, GENETIC V1, 153151.000000, 3612.870336
pcb442, 1, GENETIC V1, 53750.000000, 3599.580835
pr1002, 1, GENETIC V1, 280336.000000, 3600.596056
pr2392, 1, GENETIC V1, 429491.000000, 3602.330144
pr439, 1, GENETIC V1, 111980.000000, 3599.742679
rand10_4380, 1, GENETIC V1, 428693.000000, 3639.939606
rand11_935, 1, GENETIC V1, 51656.000000, 3600.153463
rand12_4571, 1, GENETIC V1, 400525.000000, 3636.400035
rand13_2273, 1, GENETIC V1, 362399.000000, 3606.149992
rand14_4568, 1, GENETIC V1, 537681.000000, 3640.028103
rand1_4723, 1, GENETIC V1, 85108.000000, 3641.349997
rand15_1164, 1, GENETIC V1, 49509.000000, 3601.224647
rand16_4398, 1, GENETIC V1, 89032.000000, 3629.107594
rand17_3554, 1, GENETIC V1, 54499.000000, 3617.924497
rand18_4261, 1, GENETIC V1, 79652.000000, 3604.918468
rand19_1428, 1, GENETIC V1, 203534.000000, 3600.194331
rand20_1015, 1, GENETIC V1, 149237.000000, 3600.039849
rand21_659, 1, GENETIC V1, 158432.000000, 3599.606183
rand22_400, 1, GENETIC V1, 154566.000000, 3599.619588
rand23_1878, 1, GENETIC V1, 101933.000000, 3600.392687
rand2_3608, 1, GENETIC V1, 200422.000000, 3618.398033
rand24_4476, 1, GENETIC V1, 236179.000000, 3627.501606
rand25_4615, 1, GENETIC V1, 543571.000000, 3629.168529
rand26_2676, 1, GENETIC V1, 233858.000000, 3609.077285
rand27_3851, 1, GENETIC V1, 472068.000000, 3604.514313
rand28_806, 1, GENETIC V1, 111573.000000, 3600.279252
rand29_3862, 1, GENETIC V1, 325873.000000, 3616.848252
rand30_1330, 1, GENETIC V1, 234528.000000, 3601.412257
rand31_4848, 1, GENETIC V1, 308124.000000, 3639.803924
rand3_2120, 1, GENETIC V1, 291188.000000, 3604.264958
rand32_2993, 1, GENETIC V1, 96407.000000, 3611.479887
rand33_4784, 1, GENETIC V1, 290403.000000, 3629.275226
rand34_4223, 1, GENETIC V1, 248007.000000, 3626.281153
rand35_4489, 1, GENETIC V1, 249076.000000, 3615.845282
rand36_3805, 1, GENETIC V1, 231134.000000, 3617.756680
rand37_2279, 1, GENETIC V1, 89228.000000, 3606.917235
rand38_455, 1, GENETIC V1, 23246.000000, 3599.554239
rand39_1228, 1, GENETIC V1, 70087.000000, 3601.087085
rand40_2406, 1, GENETIC V1, 347079.000000, 3606.341691
rand41_2688, 1, GENETIC V1, 313244.000000, 3609.569126
rand42_3503, 1, GENETIC V1, 375166.000000, 3615.955907
rand4_2838, 1, GENETIC V1, 391820.000000, 3610.410088
rand43_1626, 1, GENETIC V1, 219419.000000, 3602.728443
rand44_2356, 1, GENETIC V1, 47946.000000, 3606.631238
rand45_4516, 1, GENETIC V1, 117519.000000, 3610.188460
rand46_4524, 1, GENETIC V1, 492790.000000, 3610.661781
rand47_2859, 1, GENETIC V1, 200428.000000, 3603.061807
rand48_2464, 1, GENETIC V1, 225250.000000, 3607.323812
rand49_758, 1, GENETIC V1, 143009.000000, 3599.697196
rand50_4319, 1, GENETIC V1, 364494.000000, 3627.256124
rand51_1632, 1, GENETIC V1, 82917.000000, 3602.718021
rand52_3856, 1, GENETIC V1, 400053.000000, 3619.739548
rand53_1658, 1, GENETIC V1, 47608.000000, 3600.452427
rand5_4198, 1, GENETIC V1, 498972.000000, 3624.585359
rand54_4541, 1, GENETIC V1, 222815.000000, 3632.974802
rand55_1099, 1, GENETIC V1, 187029.000000, 3600.040292
rand56_1013, 1, GENETIC V1, 74247.000000, 3600.211118
rand57_1858, 1, GENETIC V1, 192533.000000, 3604.159865
rand58_3580, 1, GENETIC V1, 437014.000000, 3619.646473
rand59_4547, 1, GENETIC V1, 338556.000000, 3630.821939
rand60_1236, 1, GENETIC V1, 234573.000000, 3600.879366
rand61_3984, 1, GENETIC V1, 408493.000000, 3622.664411
rand62_1256, 1, GENETIC V1, 253998.000000, 3601.320988
rand63_4341, 1, GENETIC V1, 154812.000000, 3608.982271
rand6_4645, 1, GENETIC V1, 172492.000000, 3643.886913
rand7_2243, 1, GENETIC V1, 259806.000000, 3601.548295
rand8_3803, 1, GENETIC V1, 201377.000000, 3623.129583
rand9_1609, 1, GENETIC V1, 307800.000000, 3600.960243
rat575, 1, GENETIC V1, 7412.000000, 3599.510855
rat783, 1, GENETIC V1, 9649.000000, 3600.095049
rd400, 1, GENETIC V1, 16121.000000, 3599.510357
rl1304, 1, GENETIC V1, 272266.000000, 3601.526886
